status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Metro King Pest Control Inc","ON M4H 1J6",http://www.metrokingpc.ca/,6478666545,info@metrokingpc.ca,,,,,,,,,2700,1,1,0,0,0,0,0,1,1,1,https://web.facebook.com/Metro.King.Pest.Control.Inc,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Maple Pest Control Inc","146 Boom Rd, Maple, ON L6A 3X9",http://www.maplepest.com/,4165208575,info@maplepest.com,,,,,,,61,3,60,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/people/Maple-Pest/100067957668060/#,,,https://www.youtube.com/channel/UChE0WvQX0x7ttFH5uFb0VoA/videos,,"Pest Control Services",yellowpages-ca,1,0,0
,"Just Bugs Inc","30 Woodchuck Crt, Maple, ON L6A 4C8",http://www.justbedbugs.ca/,6476692847,mikecardaci@gmail.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Homepro Pest Control","88 St Regis Crescent Unit B, North York, ON M3J 1Y8, Canada",http://www.homepropestcontrol.ca/,14164887378,service@homepropestcontrol.ca,4.92,2007,,,,,,,39,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/HomeProPestControl.ca/,https://twitter.com/homepropest_on,https://www.linkedin.com/company/homepropestcontrol,,https://www.instagram.com/homepropestcontrol.ca/,"Pest control service in Toronto, Ontario",google-places,1,0,0
,"PPM Bed Bug Experts & Monitoring","31 Pringle Dr, Belleville, ON K8P 2L2",http://www.gtabedbugs.com/,18889302847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Exterminex & Son Pest Control Inc. Established 1974",,http://www.exterminex.ca/,14165372158,exterminexpc@gmail.com,5,28,,,,,,,,1,1,0,0,0,0,0,1,1,0,http://www.facebook.com/exterminexandsonpestcontrol&nbsp,,https://www.linkedin.com/exterminexpc,,https://www.instagram.com/exterminexpc,"Pest control service",google,1,0,0
,"Essen Services",,http://www.essenpestcontrol.com/,4168177378,info@essenpestcontrol.com,,,,,,,271,,264,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/essenpestcontrol,https://twitter.com/essenpest,https://www.linkedin.com/company/essen-pest-control/,,https://www.instagram.com/essenpestcontrol/,"Pest Control Services",yellowpages-ca,1,0,0
,"Epro Pest Control","74 Harpreet Circle Toronto, ON M9W 0E2 Canada",http://www.epropestcontrol.com,4168343789,info@epropestcontrol.ca,5,29,4.5,8,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Schädlingsbekämpfung & Kammerjäger",yelp,1,0,0
,"Critter Cop Wildlife Removal",,http://www.crittercop.net/,7057227700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Complete Wildlife Services Inc",,http://www.completewildlifeservices.com/,4168797676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Wildlife & Animal Control",yellowpages-ca,1,0,0
,"BugsPro Pest Control Inc.",,http://www.bugspropestcontrol.ca/,16477838315,info@bugspropestcontrol.ca,5,15,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Pest control service",google,1,0,0
,"Big Bear Pest Control",,http://www.bigbearpestcontrol.ca/,7059701982,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Bedbugs Treatments","180 West Beaver Creek Road Richmond Hill, ON L4B 1B4 Canada",http://www.bedbugstreatments.ca,6475096677,info@bedbugstreatments.ca,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,,"Schädlingsbekämpfung & Kammerjäger",yelp,1,0,0
,"Bed Bug Exterminator Pro","1435 Bloor St W, Toronto, ON M6P 3L6",http://www.bedbugexterminatorpro.ca/,6478468765,info@bedbugexterminatorpro.ca,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Atlanta Pest Control & Wildlife Removal Ltd","61 Denvale Rd, East York, ON M4B 3B3",http://www.atlantapestcontrolandwildlife.ca/,4163914444,atlantapest@bell.net,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Apex Environmental - Pest & Termite Control","1200 Bay St. Suite # 1201, Toronto, ON M5R 2A5, Canada",http://apexenv.ca,14168880828,info@apexenv.ca,5,74,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,1,0,0
,"All Wildlife Removal","656 King Road Burlington, ON L7T 3K4 Canada",http://www.allwildlife.ca/,9056317378,paul@allwildlife.ca,,,4.5,2,,,3965,78,3700,0,0,0,0,0,0,0,0,0,0,,,,,,"Schädlingsbekämpfung & Kammerjäger",yelp,1,0,0
,"All-Pest Control Services","102 Bronte Road Oakville, ON L6L 6J5 Canada",http://www.allpest.ca,9058478977,,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/pages/All-Pest-Control-Services/119748124901411,https://twitter.com/ALLPEST_CONTROL,,https://www.youtube.com/watch?v=qcEPfdLaLf0,,"Schädlingsbekämpfung & Kammerjäger",yelp,1,0,0
,"Wildlife Removal Pro Toronto","500 Clinton St, Toronto, ON M6G 2Z4, Canada",http://wildliferemovalpro.ca,14169901167,info@wildliferemovalpro.ca,4.9,98,,,,,25,,26,1,0,0,0,0,0,0,1,1,0,,,,,,"Animal control service",google,1,0,0
,"AAA Professional Wildlife Control","110 Broadway Ave, Toronto, ON M4P 1V7, Canada",http://wildlifecontrolservice.ca,16472684522,,4.7,64,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Animal control service",google,1,0,0
,"Truly Nolen Pest Control & Exterminators Toronto","15 Lesmill Rd #5, North York, ON M3B 2T5, Canada",http://trulynolen.ca,14165100112,info@trulynolen.ca,4.1,20,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"True North Pest Control",,http://truenorthpest.ca,14378001105,sales@truenorthpest.ca,4.9,42,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Toronto Pest Control",,http://torontopestcontrol.org,16478044096,,5,2,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Toronto Animal Exterminator","873 Jane St, York, ON M6N 4C4",,6476700726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,,0,0
,Terminix,"Unit #3, 29 Tandem Rd, Concord, ON L4K 3G1, Canada",http://terminix.ca,8888016348,safia.malick@terminix.com,4.2,892,,,,,233,,233,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TerminixCanada/,,https://www.linkedin.com/company/terminix-canada,,,"Pest control service",google,1,0,0
,"Telos Pest Control","150 Cosburn Ave. Unit: 1303, East York, ON M4J 2L9, Canada",http://telospestcontrol.com/,14374603567,telospestcontrol@gmail.com,5.024,235,,,,,611,,603,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service in Toronto, Ontario",google-places,1,0,0
,"Swift-X Pest Control",,http://swift-x.ca,16474782128,info@swift-x.ca,5,48,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Pest control service",google,1,0,0
,"Superior Pest Solutions","42 Industrial St, East York, ON M4G 1Y9, Canada",http://superiorpestsolutions.ca,14163120023,info@superiorpestsolutions.ca,4.6,7,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F,,https://www.linkedin.com/login,https://www.youtube.com/,https://www.instagram.com/accounts/login/?hl=en,"Pest control service",google,1,0,0
,"Speedy Pest Control","1606 Otterby Rd, Mississauga, ON L4X 1W7, Canada",http://speedypestcontrol.ca,16479652048,info@speedypestcontrol.ca,4.9,377,,,,,229,,227,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/speedypestcontrolCA/,,,,,"Pest control service",google,1,0,0
,"Standard Pest Control Services","883 O'Connor Dr, East York, ON M4B 2S7, Canada",http://spcinc.ca,14162856134,spc@spcinc.ca,2.8,17,,,,,,,28000,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/AutomatticInc,https://twitter.com/automattic,,,https://www.instagram.com/wordpressdotcom/,"Pest control service",google,1,0,0
New,"Smite A Mite | Bed Bug Heat Treatment","7711 Yonge St #201b, Markham, ON L4J 1W2, Canada",http://smiteamite.ca,16476998298,info@smiteamite.ca,4.9,209,,,,,,,4,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/smiteamite/,,https://www.linkedin.com/company/smite-a-mite/,,https://www.instagram.com/smiteamite/,"Pest control service",google,1,0,0
,"Sheridan Nurseries","2827 Yonge St, Toronto, ON M4N 2J4, Canada",http://sheridannurseries.com,14164816429,vstensson@sheridannurseries.com,4.3,810,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Garden center",google,1,0,0
New,"AAA Sande Wildlife Control","496 Main St, East York, ON M4C 4Y2, Canada",http://sandewildlifecontrol.com,14169026249,,5,573,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
New,"Saba Pest Control & Wildlife Removal","17 Anndale Dr, North York, ON M2N 2W7, Canada",http://sabapestcontrol.com,16478677378,info@sabapc.ca,5,146,,,,,,,26,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/p/Saba-Pest-Control-Ltd-100063594760341/,,https://ca.linkedin.com/company/saba-pest-control-ltd,https://www.youtube.com/channel/UCDreFUJBxrhDeKHrpCI6OBQ,https://www.instagram.com/sabapestcontrol/,"Pest control service",google,1,0,0
,"Quality pest control Gta North york","27 Seeley Dr, North York, ON M3M 2V8, Canada",http://qualitypestcontrolgta.ca,16473616482,info@qualitypestcontrolgta.ca,5,2,,,,,,,6,1,1,0,0,0,0,0,1,1,1,https://facebook.com/qualitypestcontrolgta,https://twitter.com/qpc_gta,,https://www.youtube.com/@QualityPestControlGTA/,http://www.instagram.com/Qualitypestcontrolgta,"Pest control service",google,1,1,0
New,"Pro Pest Corporation.","1050 Eastern Ave Unit 805, Toronto, ON M4L 0B7, Canada",http://pro-pest.ca,14164874179,info@pro-pest.ca,4.7,26,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Pest control service",google,1,0,0
New,"Power Pest Control Toronto","4646 Dufferin St, North York, ON M3H 5S4, Canada",http://powerpestcontrol.ca,16477087378,info@powerpestcontrol.ca,4.9,167,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/pages/Power-Pest-Control/543472129081594,https://twitter.com/PowerPestContro,https://www.linkedin.com/pub/power-pest-control/8a/7a2/4a,https://www.youtube.com/channel/UCLZH2QjFW62GPBD0_e7hl9g,,"Pest control service",google,1,0,0
,"Positec Pest Control & Wildlife Removal","425 Palmerston Blvd, Toronto, ON M6G 2N7, Canada",http://positec.org,16475547378,info@positec.org,4.5,19,,,,,,,,1,1,0,0,0,0,0,1,0,1,,,,,,"Pest control service",google,1,0,0
,"Pest Solution Services","27 Helmsdale Crescent, Etobicoke, ON M9V 3X8, Canada",http://pestsolutionservices.ca,14164517659,info@pestxperts.ca,4.8,71,,,,,14,,16,1,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Advantage Pest Control",,http://pestservices.ca/,4166574255,paolo@pestservices.ca,,,,,,,517,5,510,1,0,1,0,0,0,0,0,1,0,https://www.facebook.com/advantagepestcontrolinc/,https://twitter.com/pestservices,,https://www.youtube.com/channel/UC2avyxicsQZ1FGCRJLpJCUA,https://www.instagram.com/advantagepestcontrol,"Pest Control Services,Wildlife & Animal Control",yellowpages-ca,1,0,0
New,"Pest Removal Toronto","1780 Dufferin St, Toronto, ON M6E 3P4, Canada",http://pestremovaltoronto.ca,16478027378,services@pestremovaltoronto.ca,5,52,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Pest Protection Plus Inc.","6355 Kennedy Rd Unit 12a, Mississauga, ON L5T 2S8, Canada",http://pestprotectionplus.com,8885105277,info@pestprotectionplus.com,4.9,1103,,,,,,80,894,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/pestproplus,,,https://www.youtube.com/channel/UCny26irAdR8-M8lol63OU1g,https://www.instagram.com/pestproplus/,"Pest control service",google,1,0,0
,"PESTONG Pest and Animal Control Inc | Pest Control","399 Markham Rd, Scarborough, ON M1J 3C9, Canada",http://pestong.ca,16479147378,info@pestongpestcontrol.com,5,469,,,,,,,17,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/PestongPestAndAnimalControlInc,https://twitter.com/PestongI,,,,"Pest control service",google,1,0,0
,"Pestine Pest Control Toronto","2 Sheppard Ave E 20th Floor, North York, ON M2N 5Y7, Canada",http://pestinepestcontrol.com,16476867478,pestinepest@gmail.com,5,8,,,,,64,2,64,1,1,1,0,0,0,0,1,1,1,https://facebook.com/Pestine.Pest.Control,https://twitter.com/name,,,https://instagram.com/name,"Pest control service",google,1,0,0
,"Pestico Canada Inc.","96 Wickson Tr, Scarborough, ON M1B 1P3, Canada",http://pestico.ca,14167477378,info@pestico.ca,4.8,52,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TorontoPestControl/,https://twitter.com/pestcontrolTO,https://www.linkedin.com/company/78760682,,https://www.instagram.com/pesticoca/,"Pest control service",google,1,0,0
New,"Pest Free Canada",,http://pestfreecanada.ca,16479671295,pestfreecanada@gmail.com,5,38,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Pestend Pest Control Mississauga","90 Burnhamthorpe Rd W #1400, Mississauga, ON L5B 3C3, Canada",http://pestendmississauga.ca,19054607378,,4.8,504,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,,"Pest control service",google,1,0,0
,"Pest Control Jobs","740 Broadview Ave Unit D, Toronto, ON M4K 2P1, Canada",http://pestcontroljobs.ca,8005555555,info@pestcontroljobs.ca,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Employment agency",google,1,0,0
New,"PestClear Solutions - Pest Control Specialists","3390 Weston Rd, North York, ON M9M 2X3, Canada",http://pestclearsolutions.ca,16475714710,info@pestclearsolutions.ca,5,97,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Pest control service",google,1,0,0
,"PEOPLE'S PEST CONTROL INC.","146 Meandering Trail, Scarborough, ON M1B 6E6, Canada",http://peoplespestcontrol.ca,16474042562,info@peoplespestcontrol.ca,4.9,100,,,,,,,,1,0,0,0,0,0,0,1,1,1,,https://twitter.com/,,https://www.youtube.com/,,"Pest control service",google,1,0,0
New,"OneTek Pest Solutions - North York (Formerly ICE Wildlife Removal)","77 Quebec Ave Ste 932, Toronto, ON M6P 2T4, Canada",http://onetekpestsolutions.ca,14162462256,customercare@onetekpest.ca,3.5,13,,,,,,,60,1,1,1,1,0,0,0,1,1,1,https://www.facebook.com/OneTek-Pest-Solutions-107805144724306,,http://www.linkedin.com/company/onetek-pest-solutions-inc/about/,,https://www.instagram.com/onetekpestsolutions/,"Pest control service",google,1,0,0
,"Nimby Pest Management","2345 Yonge St, Toronto, ON M4P 2E5, Canada",http://nimby.ca,14169000854,info@nimby.ca,1,1,,,,,14,,14,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest control service",google,1,0,0
,"NICE PEST CONTROL","133 Chatham Ave, Toronto, ON M4J 1K7, Canada",http://nicepestcontrol.ca,14169959877,info@nicepestcontrol.ca,5,1,,,,,,,,1,1,0,0,0,0,0,1,0,0,,,,,,"Pest control service",google,1,0,0
,"Mosquito Man Toronto","224 King St W #2401, Toronto, ON M5J 0A6, Canada",http://mosquitoman.ca,16472437241,info@mosquitoman.ca,4.8,1428,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,https://www.instagram.com/mosquitomancanada/,"Pest control service",google,1,1,0
,"Max Pest Control",,http://maxpestcontrol.ca,16475006634,info@maxpestcontrol.ca,5,45,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/maxpestcontrolGTA,https://twitter.com/MaxxPestControl,,,https://www.instagram.com/maxpestcontrol.ca/,"Pest control service",google,1,0,0
,"Lady Bug Pest Control","18 Leavenworth Cres, Etobicoke, ON M9C 1T5",http://ladybugpestcontrol.ca/,4162524888,lady.bug@bellnet.ca,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"IPM Pest Control Services","Toronto, ON",http://ipmgreen.ca/,4167053341,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
New,"Imperial Pest Control","2001 Albion Rd #1, Etobicoke, ON M9W 6V6, Canada",http://imperialpestcontrol.ca,14167440102,info@imperialpestcontrol.ca,4.9,374,,,,,,,540,1,0,1,0,0,0,0,1,1,1,https://www.facebook.com/imperialpestcontrolcanada/,,https://www.linkedin.com/company/imperialpestcontrol/,https://www.google.com/url?q=https://www.youtube.com/@imperialpestcontrol&sa=D&source=docs&ust=1762338887121044&usg=AOvVaw0AZNKKUvNRmU9tymw1uIgJ,,"Pest control service",google,1,0,0
,"The HUG Group Pest Control","1154 Warden Ave. Suite 138, Scarborough, ON M1R 0A1, Canada",http://hugpestcontrol.ca,16472414235,hugpestcontrol@outlook.com,4.9,276,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/thehuggroup-torontopestcontrol,,,"Pest control service",google,1,0,0
New,"The HUG Group Pest Control","1154 Warden Ave. Ste 138, Scarborough, ON M1R 0A1, Canada",http://hugpestcontrol.ca,16472414235,info@demolink.org,4.9,276,,,,,,,,1,0,0,0,0,0,0,0,1,0,"https://www.facebook.com/WordCampUSA/\",\"https://twitter.com/hashtag/WP17?src=hashtag_click\"""","\"https://www.linkedin.com/company/wordcampeurope/\"","\"https://www.youtube.com/channel/UCaYQGYDpXpU4A17kxN-AgJQ\"","\"https://www.instagram.com/wordcampus/?hl=en\"","Pest control service",google,1,0,0
,"Hello pest control","345 Nugget Ave Unit 15, Scarborough, ON M1S 4J4, Canada",http://hellopestcontrol.ca,14375563606,info@hellopestcontrol.ca,5,277,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"GTA Exterminators",,http://gtaexterminators.ca,16478494441,mail@gtaexterminators.ca,5,180,,,,,,,104,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/gtaexterminators,,,,,"Pest control service",google,1,0,0
,"Greeny's Pest Control Inc.",,http://greenyspestcontrol.com,16474907378,greenyspestcontrol@gmail.com,5,81,,,,,10,,27,1,1,0,0,0,0,0,1,1,0,facebook.com/sharer,,https://www.linkedin.com/company/greenys-pest-control-inc/?viewAsMember=true,https://www.youtube.com/channel/UCXFz--4GaqJcsg4USnSm0dA/featured,https://www.instagram.com/greenyspestcontrol/,"Pest control service",google,1,0,0
,"GO Pest Control","225 Bradwick Dr, Concord, ON L4K 1K7, Canada",http://gopestcontrol.ca,19058321988,info@gopestcontrol.ca,4.8,351,,,,,60,,456,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/gopestcontrol.ca,https://twitter.com/gopesttoronto,https://www.linkedin.com/company/go-pest-control-canada,https://www.youtube.com/channel/UCxblrvttzECuYPqrXA2ZGEA,https://www.instagram.com/gopestcontrol.ca/,"Pest control service",google,1,0,0
New,"Good Riddance Critters Ltd.","23 Wells Hill Ave, Toronto, ON M5R 3A5, Canada",http://goodriddancecritters.ca,14164809373,info@grcritters.ca,5,5,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,https://www.instagram.com/goodriddancecritters/,"Pest control service",google,1,0,0
,"Aventis Pest Control","1200 Bay St. Suite # 1201, Toronto, ON M5R 2A5, Canada",http://goaventis.ca,14168880828,info@goaventis.ca,5,35,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/apexenv/,https://twitter.com/apexenv,https://ca.linkedin.com/company/apexenvironmental,,https://www.instagram.com/apexenv.ca/,"Pest control service",google,1,0,0
New,"Gecko Pest Control",,http://geckopest.ca/,16477409813,,5,9,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,1,0
,"Extreme Exterminators Inc.",,http://extremeexterminators.ca,16479990438,anapbm@gmail.com,5,19,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/extremeexterminatorsinc,"Pest control service",google,1,0,0
,"Exterminex Pest Control Services","2007 Dundas St W, Toronto, ON M6R 1W7",http://exterminex-pestcontrol.ca/,4165372158,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Expert Pest Control","Toronto, ON M6M 1W6",http://expertpestcontrolinc.ca/,6472786730,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Everest Pest Control","757 Warden Ave. Unit 2, Scarborough, ON M1L 4B5, Canada",http://everestpest.ca,16472810004,info.everestpc@gmail.com,4.9,63,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
New,"Dovercourt Village Pest Control",,http://dovercourtvillagepestcontrol.com/,16472691274,help@dovercourtvillagepestcontrol.com,5,11,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
New,"CR Pest Control Services Inc",,http://crpestcontrol.ca,16478825240,crpestcontrolgta@gmail.com,5,114,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/crpestcontrolservices/,"Pest control service",google,1,0,0
,"Contact Pest Control","3559 St St Clair Ave E, Scarborough, ON M1K 1L6, Canada",http://contactpestcontrol.ca,16473944856,info@contactpestcontrol.ca,4.8,178,,,,,,,,1,0,1,0,0,0,0,1,1,1,,,,,,"Pest control service",google,1,0,0
,"City Pest Control Inc","1825 Finch Ave W, Toronto, ON M3N 1M7, Canada",http://citypest.ca,14164102786,info@citypest.ca,4.7,63,,,,,,,64,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/share/19hVtpx4SS/,,,https://www.youtube.com/watch?v=Fq_Ti1Ttz5Q,https://www.instagram.com/citypestc?igsh=NTdrY3lxZGt4d3lj,"Pest control service",google,1,0,0
,"Cain Pest Control","3219 Young St, Toronto, ON M2N 2L3",http://cainpestcontrol.com/,4168764058,info@cainpestcontrol.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Cain Pest & Wildlife Control","3219 Yonge St, Toronto, ON M4N 3S1",http://cainpestcontrol.com/,4167262964,ff724add629344f9b8c31466060387c3.protect@withheldforprivacy.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Cain Pest Control Toronto","52 Mountfield Crescent, Thornhill, ON L4J 7E6, Canada",http://cainpestcontrol.ca,14168764058,,4,10,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Bugs Heat Terminator - Bed Bug & Pest Control Experts","2929 Bathurst St #102, York, ON M6B 3B1, Canada",http://bugsterminator.ca,16472108852,info@bugsterminator.ca,5,314,,,,,140,,157,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/bugsheatterminator/,,https://www.linkedin.com/in/davis-tutiven-71099313a/?originalSubdomain=ca,https://www.youtube.com/@bugsheat.terminator,https://www.instagram.com/bugsheatterminator/,"Pest control service",google,1,0,0
,"Bugs R Us","23 Wayland Ave, Toronto, ON M4E 3C6, Canada",http://bugsrus.ca,14163961515,michael@bugsrus.ca,4.5,31,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/bugsrus-ca,,https://www.instagram.com/bugsrusgta/,"Pest control service",google,1,0,0
,"Brampton Pest Control","5-1 Fairglen Ave, Brampton, ON L6X 5E8",http://bramptonpest.ca/,4165530933,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"BestOkill Pest Control","46 Mayall Ave, North York, ON M3L 1E6, Canada",http://bestokill.com,14168363827,bestokill@hotmail.com,4.8,25,,,,,,,2600,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fbestokill.com%2Fbed-bugs%2Fhow-landlords-can-prevent-bed-bug-outbreaks-in-apartment-building%2F&#039,,,,,"Pest control service",google,1,0,0
,"Bees & Pest Removal",,http://beesandpest.com/,4164108185,angelia9413@rogers.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Bed bug patrol crew","145 Neptune Dr, Toronto, ON M6A 2Y4, Canada",http://bedbugpatrolcrew.ca,14379282019,amani@bedbugpatrolcrew.ca,4.9,68,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
,"Bed Bug Heat Relief - Bed Bug Exterminator Toronto","103 Chartwell Rd, Etobicoke, ON M8Z 4G8, Canada",http://bedbugheatrelief.ca,16472056384,heatreliefontario@gmail.com,5,161,,,,,59,,58,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/BedBugsToronto/,,,,,"Pest control service",google,1,0,0
,"Axepest Canada - Pest Control Toronto","1715 Britannia Rd E, Mississauga, ON L4W 2A3, Canada",http://axepest.ca,19059024390,info@axepest.ca,5,58,,,,,137,,140,1,1,0,1,0,0,0,1,1,1,,,,,https://www.instagram.com/axepest_canada/,"Pest control service",google,1,0,0
New,"AVSM Pest Control","31 Vange Crescent, Etobicoke, ON M9V 3N6, Canada",http://avsmpestcontrol.ca,14169538714,info@avsmpestcontrol.ca,4.9,44,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Pest control service",google,1,0,0
New,"AR Pest Control Mississauga","6355 Kennedy Rd #1, Mississauga, ON L5T 2L5, Canada",http://arpestcontrol.ca,19056707378,info@arpestcontrol.ca,4.9,660,,,,,,,33,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/arpestcontrol.ca,,https://www.linkedin.com/company/ar-pest-control/,,https://www.instagram.com/ar.pestcontrol/,"Pest control service",google,1,0,0
,"Affordable Pest Control & Bee Removal","North York, ON M3M 1J7",http://apcbr.ca/,4165054641,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Pest Control Services",yellowpages-ca,1,0,0
,"Actual Pest Control","17 Sunburst Square, Toronto, ON M1B 1R3, Canada",http://actualpestcontrol.com,16479685258,info@actualpestcontrol.com,5,101,,,,,,,,1,0,0,0,0,0,0,1,1,1,,https://twitter.com/,https://www.linkedin.com/company/actual-pest-control,,https://instagram.com/,"Pest control service",google,1,0,0
,"Swift-x Pest Control","201-247 Hillhurst Blvd, North York, ON M5N 1P3",,6474782128,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/37617,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Pest Control Services",yellowpages-ca,,0,0
